order_date,category,cat_revenue,unique_buyers,whale_interactions,newbie_interactions,loyal_interactions
2021-03-31,GenZ,267146.33,28,0,28,0
2021-03-31,Outdoor,1434959.79,89,0,118,0
2021-03-31,Streetwear,7178759.81,212,0,221,0
2021-04-01,Casual,365806.17,22,0,23,0
2021-04-01,GenZ,265072.22,29,0,29,0
2021-04-01,Outdoor,1116229.74,72,0,93,0
2021-04-01,Streetwear,7279967.71,212,0,221,0
2021-04-02,Casual,251299.56,17,0,17,0
2021-04-02,GenZ,202428.16,27,0,27,0
2021-04-02,Outdoor,955775.11,63,0,87,0
2021-04-02,Streetwear,6456532.4,206,0,209,0
2021-04-03,Casual,217398.59,20,0,20,0
2021-04-03,GenZ,102172.2,13,0,13,0
2021-04-03,Outdoor,582328.45,43,0,52,0
2021-04-03,Streetwear,6692853.18,182,0,185,0
2021-04-04,Casual,37187.97,4,0,4,0
2021-04-04,GenZ,50499.0,9,0,9,0
2021-04-04,Outdoor,232509.13,16,0,19,0
2021-04-04,Streetwear,1400359.36,32,0,32,0
2021-04-05,Casual,45139.14,2,0,2,0
2021-04-05,GenZ,8436.6,2,0,2,0
2021-04-05,Outdoor,168428.8,12,0,13,0
2021-04-05,Streetwear,2443958.12,71,0,71,0
2021-04-06,Casual,135893.4,6,0,6,0
2021-04-06,GenZ,24270.760000000002,2,0,2,0
2021-04-06,Outdoor,160726.74,9,0,11,0
2021-04-06,Streetwear,2306618.42,60,0,63,0
2021-04-07,Casual,122844.38,8,0,8,0
2021-04-07,GenZ,75231.38,10,0,10,0
2021-04-07,Outdoor,446104.56,26,0,35,0
2021-04-07,Streetwear,2860210.7,70,0,74,0
2021-04-08,Casual,220133.61,9,0,9,0
2021-04-08,GenZ,93394.49,10,0,10,0
2021-04-08,Outdoor,312790.92,18,0,23,0
2021-04-08,Streetwear,2400531.2,58,0,58,0
2021-04-09,Casual,138602.12,5,0,5,0
2021-04-09,GenZ,99357.62000000001,6,0,6,0
2021-04-09,Outdoor,320802.92,19,0,25,0
2021-04-09,Streetwear,2551390.61,62,0,63,0
2021-04-10,Casual,47310.56,1,0,1,0
2021-04-10,GenZ,62991.81,8,0,8,0
2021-04-10,Outdoor,387392.12,20,0,26,0
2021-04-10,Streetwear,2008071.52,57,0,58,0
2021-04-11,Casual,96735.79000000001,5,0,5,0
2021-04-11,GenZ,98796.27,13,0,13,0
2021-04-11,Outdoor,256279.24,21,0,28,0
2021-04-11,Streetwear,2303526.07,58,0,59,0
2021-04-12,Casual,103856.79,7,0,7,0
2021-04-12,GenZ,60095.52,11,0,11,0
2021-04-12,Outdoor,253875.34,17,0,25,0
2021-04-12,Streetwear,2788584.2199999997,81,0,81,0
2021-04-13,Casual,154818.92,8,0,8,0
2021-04-13,GenZ,89880.97,11,0,11,0
2021-04-13,Outdoor,337463.92,26,0,32,0
2021-04-13,Streetwear,2649739.62,75,0,76,0
2021-04-14,Casual,220370.22,13,0,13,0
2021-04-14,GenZ,82414.69,11,0,11,0
2021-04-14,Outdoor,419056.37,21,0,31,0
2021-04-14,Streetwear,4497105.75,121,0,121,0
2021-04-15,Casual,200542.32,10,0,10,0
2021-04-15,GenZ,112704.43,16,0,16,0
2021-04-15,Outdoor,298194.67,23,0,31,0
2021-04-15,Streetwear,3659294.21,92,0,92,0
2021-04-16,Casual,101118.05,4,0,4,0
2021-04-16,GenZ,41231.369999999995,6,0,6,0
2021-04-16,Outdoor,185442.04,10,0,11,0
2021-04-16,Streetwear,3407449.66,89,0,90,0
2021-04-17,Casual,100670.76,5,0,5,0
2021-04-17,GenZ,98191.6,7,0,7,0
2021-04-17,Outdoor,263496.09,17,0,21,0
2021-04-17,Streetwear,3338518.07,84,0,85,0
2021-04-18,Casual,213410.26,7,0,7,0
2021-04-18,GenZ,69749.23999999999,6,0,6,0
2021-04-18,Outdoor,223074.43,13,0,17,0
2021-04-18,Streetwear,3941879.88,94,0,95,0
2021-04-19,Casual,92573.49,9,0,9,0
2021-04-19,GenZ,67346.22,7,0,7,0
2021-04-19,Outdoor,345964.02999999997,16,0,23,0
2021-04-19,Streetwear,2962628.38,76,0,77,0
2021-04-20,Casual,164809.62,8,0,8,0
2021-04-20,GenZ,164630.18,15,0,15,0
2021-04-20,Outdoor,346320.0,21,0,28,0
2021-04-20,Streetwear,3354295.98,85,0,86,0
2021-04-21,Casual,245599.61,11,0,11,0
2021-04-21,GenZ,207216.07,23,0,23,0
2021-04-21,Outdoor,433697.99,27,0,33,0
2021-04-21,Streetwear,4358391.77,92,0,93,0
2021-04-22,Casual,157022.15,8,0,8,0
2021-04-22,GenZ,207605.77,16,0,17,0
2021-04-22,Outdoor,320212.97,19,0,28,0
2021-04-22,Streetwear,3950285.6,94,0,94,0
2021-04-23,Casual,79704.81999999999,6,0,6,0
2021-04-23,GenZ,96399.1,10,0,10,0
2021-04-23,Outdoor,119368.89,10,0,12,0
2021-04-23,Streetwear,2208229.6,69,0,69,0
2021-04-24,Casual,177704.11000000002,10,0,10,0
2021-04-24,GenZ,130126.42000000001,14,0,14,0
2021-04-24,Outdoor,295514.09,17,0,20,0
2021-04-24,Streetwear,3362916.3,85,0,85,0
2021-04-25,Casual,245435.61,11,0,11,0
2021-04-25,GenZ,165166.48,11,0,11,0
2021-04-25,Outdoor,377582.82,19,0,25,0
2021-04-25,Streetwear,3757805.38,90,0,90,0
2021-04-26,Casual,109400.38,7,0,7,0
2021-04-26,GenZ,101046.16,12,0,12,0
2021-04-26,Outdoor,606828.34,26,0,38,0
2021-04-26,Streetwear,3900802.23,95,0,95,0
2021-04-27,Casual,414872.28,13,0,13,0
2021-04-27,GenZ,69842.4,8,0,8,0
2021-04-27,Outdoor,606783.39,29,0,36,0
2021-04-27,Streetwear,4212044.8,109,0,110,0
2021-04-28,Casual,239417.55,9,0,9,0
2021-04-28,GenZ,153531.75,14,0,14,0
2021-04-28,Outdoor,494941.93,31,0,42,0
2021-04-28,Streetwear,4718540.26,139,0,140,0
2021-04-29,Casual,450521.82999999996,21,0,22,0
2021-04-29,GenZ,137935.16,16,0,16,0
2021-04-29,Outdoor,500634.38,32,0,42,0
2021-04-29,Streetwear,8446423.68,204,0,205,0
2021-04-30,Casual,220005.19,14,0,14,0
2021-04-30,GenZ,278022.95,23,0,23,0
2021-04-30,Outdoor,608999.4400000001,39,0,49,0
2021-04-30,Streetwear,5855121.75,131,0,133,0
2021-05-01,Casual,374663.31,13,0,13,0
2021-05-01,GenZ,162853.64,14,0,14,0
2021-05-01,Outdoor,275137.4,15,0,19,0
2021-05-01,Streetwear,5742567.14,140,0,143,0
2021-05-02,Casual,292238.09,15,0,16,0
2021-05-02,GenZ,141218.04,13,0,13,0
2021-05-02,Outdoor,356752.27,19,0,27,0
2021-05-02,Streetwear,4511286.67,122,0,122,0
2021-05-03,Casual,153122.81,6,0,7,0
2021-05-03,GenZ,216090.80000000002,16,0,16,0
2021-05-03,Outdoor,131024.05,11,0,13,0
2021-05-03,Streetwear,3278005.36,86,0,86,0
2021-05-04,Casual,53497.0,4,0,4,0
2021-05-04,GenZ,30983.29,6,0,6,0
2021-05-04,Outdoor,284346.61,14,0,19,0
2021-05-04,Streetwear,1561307.07,37,0,37,0
2021-05-05,Casual,80014.8,5,0,5,0
2021-05-05,GenZ,156790.22,12,0,12,0
2021-05-05,Outdoor,194627.35,8,0,9,0
2021-05-05,Streetwear,2060319.39,50,0,50,0
2021-05-06,Casual,242684.79,10,0,10,0
2021-05-06,GenZ,115920.11,11,0,11,0
2021-05-06,Outdoor,335011.43,20,0,25,0
2021-05-06,Streetwear,2396748.65,61,0,63,0
2021-05-07,Casual,161502.63,6,0,6,0
2021-05-07,GenZ,36202.6,8,0,8,0
2021-05-07,Outdoor,284908.9,16,0,21,0
2021-05-07,Streetwear,2616925.62,52,0,52,0
2021-05-08,Casual,143536.79,7,0,7,0
2021-05-08,GenZ,97088.34999999999,9,0,10,0
2021-05-08,Outdoor,107872.18000000001,5,0,8,0
2021-05-08,Streetwear,2099610.99,57,0,57,0
2021-05-09,Casual,91554.91,5,0,5,0
2021-05-09,GenZ,50390.119999999995,6,0,6,0
2021-05-09,Outdoor,308456.67,14,0,20,0
2021-05-09,Streetwear,3351317.17,79,0,80,0
2021-05-10,Casual,151489.38999999998,6,0,6,0
2021-05-10,GenZ,105039.81,10,0,10,0
2021-05-10,Outdoor,259354.96000000002,17,0,21,0
2021-05-10,Streetwear,3030332.55,72,0,73,0
2021-05-11,Casual,142785.72,10,0,10,0
2021-05-11,GenZ,52898.72,8,0,8,0
2021-05-11,Outdoor,214365.19,13,0,17,0
2021-05-11,Streetwear,2913028.73,68,0,69,0
2021-05-12,Casual,247050.91,13,0,13,0
2021-05-12,GenZ,118001.1,12,0,12,0
2021-05-12,Outdoor,315949.81,21,0,28,0
2021-05-12,Streetwear,4101839.86,103,0,104,0
2021-05-13,Casual,322390.26,16,0,16,0
2021-05-13,GenZ,68100.83,7,0,7,0
2021-05-13,Outdoor,336083.1,26,0,29,0
2021-05-13,Streetwear,4940349.61,135,0,136,0
2021-05-14,Casual,156396.02,10,0,10,0
2021-05-14,GenZ,190777.27,22,0,22,0
2021-05-14,Outdoor,342706.52,17,0,20,0
2021-05-14,Streetwear,4560224.3,115,0,117,0
2021-05-15,Casual,162938.36,6,0,6,0
2021-05-15,GenZ,39631.34,7,0,7,0
2021-05-15,Outdoor,234347.79,15,0,18,0
2021-05-15,Streetwear,3421243.27,87,0,87,0
2021-05-16,Casual,187892.78999999998,8,0,8,0
2021-05-16,GenZ,146558.43,14,0,14,0
2021-05-16,Outdoor,255297.99,17,0,22,0
2021-05-16,Streetwear,3391609.85,86,0,87,0
2021-05-17,Casual,135305.98,6,0,6,0
2021-05-17,GenZ,77974.64,9,0,9,0
2021-05-17,Outdoor,163328.04,15,0,20,0
2021-05-17,Streetwear,4308198.04,105,0,105,0
2021-05-18,Casual,92910.85,5,0,5,0
2021-05-18,GenZ,74998.76,11,0,11,0
2021-05-18,Outdoor,278424.15,19,0,23,0
2021-05-18,Streetwear,3102778.55,74,0,74,0
2021-05-19,Casual,142034.09,6,0,6,0
2021-05-19,GenZ,125312.08,10,0,10,0
2021-05-19,Outdoor,454028.99,29,0,35,0
2021-05-19,Streetwear,4073663.42,91,0,91,0
2021-05-20,Casual,357625.36,16,0,16,0
2021-05-20,GenZ,141855.41,12,0,12,0
2021-05-20,Outdoor,478116.21,27,0,32,0
2021-05-20,Streetwear,4080200.77,102,0,102,0
2021-05-21,Casual,218968.18,11,0,11,0
2021-05-21,GenZ,110505.69,13,0,13,0
2021-05-21,Outdoor,413198.43,21,0,24,0
2021-05-21,Streetwear,4691871.32,112,0,112,0
2021-05-22,Casual,196359.22,10,0,10,0
2021-05-22,GenZ,53097.76,5,0,5,0
2021-05-22,Outdoor,215222.44999999998,16,0,19,0
2021-05-22,Streetwear,3845859.95,97,0,98,0
2021-05-23,Casual,193538.7,10,0,10,0
2021-05-23,GenZ,50619.1,7,0,7,0
2021-05-23,Outdoor,214297.84,14,0,17,0
2021-05-23,Streetwear,3387936.9,91,0,91,0
2021-05-24,Casual,302087.78,10,0,11,0
2021-05-24,GenZ,57655.76,8,0,8,0
2021-05-24,Outdoor,229269.14,19,0,23,0
2021-05-24,Streetwear,3398560.6,77,0,77,0
2021-05-25,Casual,41499.97,2,0,2,0
2021-05-25,GenZ,101530.81,14,0,14,0
2021-05-25,Outdoor,142387.13,10,0,13,0
2021-05-25,Streetwear,3537041.57,83,0,84,0
2021-05-26,Casual,172795.69,8,0,8,0
2021-05-26,GenZ,174983.22,16,0,16,0
2021-05-26,Outdoor,486111.38,27,0,36,0
2021-05-26,Streetwear,4081562.88,100,0,100,0
2021-05-27,Casual,242425.47999999998,9,0,9,0
2021-05-27,GenZ,115785.28,13,0,13,0
2021-05-27,Outdoor,528011.11,36,0,47,0
2021-05-27,Streetwear,6434288.2,149,0,150,0
2021-05-28,Casual,162721.65,9,0,9,0
2021-05-28,GenZ,125018.46,12,0,12,0
2021-05-28,Outdoor,481982.02999999997,36,0,46,0
2021-05-28,Streetwear,6156235.13,144,0,146,0
2021-05-29,Casual,180779.02,5,0,5,0
2021-05-29,GenZ,38846.78,7,0,7,0
2021-05-29,Outdoor,436046.9,24,0,31,0
2021-05-29,Streetwear,3975270.82,103,0,103,0
2021-05-30,Casual,266571.03,16,0,16,0
2021-05-30,GenZ,210013.52,19,0,19,0
2021-05-30,Outdoor,951693.27,53,0,73,0
2021-05-30,Streetwear,7459657.78,177,0,181,0
2021-05-31,Casual,361405.55,19,0,19,0
2021-05-31,GenZ,138545.71,18,0,19,0
2021-05-31,Outdoor,1035511.22,49,0,65,0
2021-05-31,Streetwear,6460907.42,150,0,151,0
2021-06-01,Casual,231674.74,9,0,10,0
2021-06-01,GenZ,187874.72,19,0,19,0
2021-06-01,Outdoor,752314.3200000001,40,0,55,0
2021-06-01,Streetwear,6307657.26,145,0,149,0
2021-06-02,Casual,379105.84,17,0,17,0
2021-06-02,GenZ,161222.56,18,0,18,0
2021-06-02,Outdoor,472594.05,33,0,45,0
2021-06-02,Streetwear,5947875.76,147,0,149,0
2021-06-03,Casual,226096.66,9,0,9,0
2021-06-03,GenZ,133881.93,13,0,13,0
2021-06-03,Outdoor,797315.43,34,0,44,0
2021-06-03,Streetwear,5210505.01,131,0,133,0
2021-06-04,Casual,76212.51000000001,4,0,4,0
2021-06-04,GenZ,45535.44,7,0,7,0
2021-06-04,Outdoor,158521.37,7,0,11,0
2021-06-04,Streetwear,2243842.84,51,0,51,0
2021-06-05,Casual,107672.81,4,0,4,0
2021-06-05,GenZ,117091.23999999999,13,0,13,0
2021-06-05,Outdoor,166588.45,9,0,12,0
2021-06-05,Streetwear,2493412.51,61,0,61,0
2021-06-06,Casual,171055.02,5,0,5,0
2021-06-06,GenZ,41799.4,6,0,6,0
2021-06-06,Outdoor,288838.36,19,0,25,0
2021-06-06,Streetwear,3294274.06,77,0,77,0
2021-06-07,Casual,171141.47999999998,6,0,6,0
2021-06-07,GenZ,63852.89,8,0,8,0
2021-06-07,Outdoor,349156.55,21,0,25,0
2021-06-07,Streetwear,3173327.07,82,0,82,0
2021-06-08,Casual,96104.23,5,0,5,0
2021-06-08,GenZ,103039.81,8,0,8,0
2021-06-08,Outdoor,425151.65,16,0,22,0
2021-06-08,Streetwear,3324156.63,76,0,77,0
2021-06-09,Casual,256963.66999999998,10,0,10,0
2021-06-09,GenZ,104729.06,10,0,10,0
2021-06-09,Outdoor,207880.78000000003,15,0,18,0
2021-06-09,Streetwear,3164311.25,89,0,90,0
2021-06-10,Casual,144059.16,6,0,6,0
2021-06-10,GenZ,126792.85,12,0,12,0
2021-06-10,Outdoor,331176.01,21,0,28,0
2021-06-10,Streetwear,3392074.52,82,0,83,0
2021-06-11,Casual,248860.62,9,0,10,0
2021-06-11,GenZ,30953.57,6,0,6,0
2021-06-11,Outdoor,225027.6,11,0,15,0
2021-06-11,Streetwear,2716669.52,65,0,67,0
2021-06-12,Casual,165946.6,7,0,7,0
2021-06-12,GenZ,171270.61000000002,17,0,19,0
2021-06-12,Outdoor,155700.24,13,0,18,0
2021-06-12,Streetwear,3125517.62,78,0,78,0
2021-06-13,Casual,182204.65,5,0,5,0
2021-06-13,GenZ,92890.43,9,0,9,0
2021-06-13,Outdoor,127134.23,11,0,13,0
2021-06-13,Streetwear,2946942.12,74,0,74,0
2021-06-14,Casual,126340.08,5,0,5,0
2021-06-14,GenZ,105440.93000000001,14,0,14,0
2021-06-14,Outdoor,191670.31,12,0,16,0
2021-06-14,Streetwear,3584480.6,85,0,85,0
2021-06-15,Casual,20901.57,2,0,2,0
2021-06-15,GenZ,122740.09,14,0,14,0
2021-06-15,Outdoor,346026.2,18,0,22,0
2021-06-15,Streetwear,3672475.09,93,0,93,0
2021-06-16,Casual,154107.01,6,0,6,0
2021-06-16,GenZ,257537.61,23,0,23,0
2021-06-16,Outdoor,196704.75,17,0,20,0
2021-06-16,Streetwear,4131806.86,109,0,109,0
2021-06-17,Casual,331857.44,12,0,12,0
2021-06-17,GenZ,77177.98,11,0,11,0
2021-06-17,Outdoor,222921.36000000002,15,0,18,0
2021-06-17,Streetwear,5175794.65,122,0,122,0
2021-06-18,Casual,38802.770000000004,2,0,2,0
2021-06-18,GenZ,82795.41,11,0,11,0
2021-06-18,Outdoor,267369.54,14,0,18,0
2021-06-18,Streetwear,3927893.42,83,0,85,0
2021-06-19,Casual,123049.67,5,0,5,0
2021-06-19,GenZ,104671.47,12,0,12,0
2021-06-19,Outdoor,179243.86000000002,12,0,15,0
2021-06-19,Streetwear,3190031.21,72,0,73,0
2021-06-20,Casual,141996.94,5,0,5,0
2021-06-20,GenZ,83880.52,7,0,7,0
2021-06-20,Outdoor,238284.88,14,0,16,0
2021-06-20,Streetwear,2649618.28,73,0,73,0
2021-06-21,Casual,19343.65,2,0,2,0
2021-06-21,GenZ,102450.39,10,0,10,0
2021-06-21,Outdoor,135189.97,9,0,10,0
2021-06-21,Streetwear,3197338.44,78,0,78,0
2021-06-22,Casual,186908.16,9,0,9,0
2021-06-22,GenZ,82771.05,11,0,11,0
2021-06-22,Outdoor,151358.0,11,0,12,0
2021-06-22,Streetwear,3393488.6,82,0,83,0
2021-06-23,Casual,184542.89,12,0,12,0
2021-06-23,GenZ,11979.31,6,0,6,0
2021-06-23,Outdoor,112173.85,8,0,11,0
2021-06-23,Streetwear,4821138.19,129,0,130,0
2021-06-24,Casual,103844.59,6,0,6,0
2021-06-24,GenZ,59176.96,8,0,8,0
2021-06-24,Outdoor,308324.6,15,0,19,0
2021-06-24,Streetwear,4543937.11,111,0,112,0
2021-06-25,Casual,236243.28999999998,7,0,7,0
2021-06-25,GenZ,81786.01,8,0,8,0
2021-06-25,Outdoor,204850.1,14,0,19,0
2021-06-25,Streetwear,2732956.76,79,0,80,0
2021-06-26,Casual,46062.8,4,0,4,0
2021-06-26,GenZ,107375.16,12,0,13,0
2021-06-26,Outdoor,157456.19,14,0,20,0
2021-06-26,Streetwear,2891427.41,87,0,87,0
2021-06-27,Casual,62575.96,4,0,4,0
2021-06-27,GenZ,129533.88,13,0,13,0
2021-06-27,Outdoor,145928.02,15,0,20,0
2021-06-27,Streetwear,3600176.95,103,0,104,0
2021-06-28,Casual,139029.86000000002,8,0,8,0
2021-06-28,GenZ,129102.65999999999,17,0,17,0
2021-06-28,Outdoor,116828.11,9,0,11,0
2021-06-28,Streetwear,3870583.33,116,0,116,0
2021-06-29,Casual,199403.99,10,0,10,0
2021-06-29,GenZ,163137.82,22,0,22,0
2021-06-29,Outdoor,544399.61,29,0,43,0
2021-06-29,Streetwear,5000218.59,152,0,152,0
2021-06-30,Casual,181448.39,9,0,9,0
2021-06-30,GenZ,142830.55,19,0,19,0
2021-06-30,Outdoor,473937.86,29,0,42,0
2021-06-30,Streetwear,4296698.99,151,0,151,0
2021-07-01,Casual,197903.97,8,0,8,0
2021-07-01,GenZ,81417.58,14,0,14,0
2021-07-01,Outdoor,436451.05,29,0,39,0
2021-07-01,Streetwear,4260094.55,145,0,147,0
2021-07-02,Casual,186584.86000000002,13,0,13,0
2021-07-02,GenZ,106828.43000000001,13,0,14,0
2021-07-02,Outdoor,282539.85,24,0,29,0
2021-07-02,Streetwear,3821996.54,123,0,124,0
2021-07-03,Casual,142152.44,9,0,9,0
2021-07-03,GenZ,73689.7,9,0,10,0
2021-07-03,Outdoor,137635.39,10,0,13,0
2021-07-03,Streetwear,2779035.85,88,0,88,0
2021-07-04,Casual,14465.79,1,0,1,0
2021-07-04,GenZ,20082.140000000003,2,0,2,0
2021-07-04,Outdoor,3907.1099999999997,2,0,3,0
2021-07-04,Streetwear,692146.11,23,0,23,0
2021-07-05,Casual,50532.479999999996,3,0,3,0
2021-07-05,GenZ,66698.2,8,0,8,0
2021-07-05,Outdoor,62477.649999999994,8,0,8,0
2021-07-05,Streetwear,1699109.52,45,0,45,0
2021-07-06,Casual,57227.56,4,0,4,0
2021-07-06,GenZ,13706.76,3,0,3,0
2021-07-06,Outdoor,109922.34,8,0,12,0
2021-07-06,Streetwear,1435357.5,40,0,40,0
2021-07-07,Casual,85619.94,4,0,4,0
2021-07-07,GenZ,70573.24,9,0,9,0
2021-07-07,Outdoor,83837.20999999999,6,0,8,0
2021-07-07,Streetwear,1501479.21,45,0,46,0
2021-07-08,Casual,117280.59,5,0,5,0
2021-07-08,GenZ,50542.200000000004,7,0,7,0
2021-07-08,Outdoor,217285.94,16,0,20,0
2021-07-08,Streetwear,2178040.65,58,0,58,0
2021-07-09,Casual,62141.74,3,0,3,0
2021-07-09,GenZ,70788.2,9,0,9,0
2021-07-09,Outdoor,233627.22,14,0,20,0
2021-07-09,Streetwear,2319255.71,72,0,74,0
2021-07-10,Casual,180728.31999999998,8,0,8,0
2021-07-10,GenZ,68348.44,7,0,7,0
2021-07-10,Outdoor,250855.99,15,0,18,0
2021-07-10,Streetwear,2024176.05,61,0,62,0
2021-07-11,Casual,99581.88,6,0,6,0
2021-07-11,GenZ,69822.16,8,0,8,0
2021-07-11,Outdoor,219110.53,13,0,16,0
2021-07-11,Streetwear,2204198.28,58,0,58,0
2021-07-12,Casual,90246.62000000001,3,0,3,0
2021-07-12,GenZ,52222.65,7,0,7,0
2021-07-12,Outdoor,358639.31,14,0,25,0
2021-07-12,Streetwear,2622764.92,68,0,69,0
2021-07-13,Casual,183892.47,8,0,8,0
2021-07-13,GenZ,119325.86,13,0,13,0
2021-07-13,Outdoor,230404.35,14,0,20,0
2021-07-13,Streetwear,2117123.75,50,0,50,0
2021-07-14,Casual,38577.5,3,0,4,0
2021-07-14,GenZ,93043.52,8,0,8,0
2021-07-14,Outdoor,204882.36,15,0,23,0
2021-07-14,Streetwear,2634330.16,78,0,78,0
2021-07-15,Casual,133766.47999999998,7,0,7,0
2021-07-15,GenZ,99755.69,12,0,12,0
2021-07-15,Outdoor,189042.33,13,0,17,0
2021-07-15,Streetwear,3205718.36,94,0,94,0
2021-07-16,Casual,65241.07,3,0,3,0
2021-07-16,GenZ,150934.51,13,0,13,0
2021-07-16,Outdoor,130506.26,15,0,18,0
2021-07-16,Streetwear,2421832.1,72,0,72,0
2021-07-17,Casual,45530.59,4,0,4,0
2021-07-17,GenZ,33622.979999999996,6,0,6,0
2021-07-17,Outdoor,88890.06,11,0,13,0
2021-07-17,Streetwear,2285078.61,73,0,74,0
2021-07-18,Casual,66026.02,5,0,5,0
2021-07-18,GenZ,48012.39,11,0,11,0
2021-07-18,Outdoor,153803.27,11,0,13,0
2021-07-18,Streetwear,2559881.79,68,0,68,0
2021-07-19,Casual,198305.15,8,0,8,0
2021-07-19,GenZ,51857.630000000005,8,0,8,0
2021-07-19,Outdoor,114724.9,13,0,15,0
2021-07-19,Streetwear,2494710.88,63,0,63,0
2021-07-20,Casual,96275.41,5,0,5,0
2021-07-20,GenZ,95949.08,10,0,10,0
2021-07-20,Outdoor,188960.03,12,0,13,0
2021-07-20,Streetwear,3008775.54,67,0,67,0
2021-07-21,Casual,256298.9,12,0,12,0
2021-07-21,GenZ,123596.49,13,0,13,0
2021-07-21,Outdoor,50474.21,6,0,7,0
2021-07-21,Streetwear,2906096.06,68,0,68,0
2021-07-22,Casual,58283.91,4,0,4,0
2021-07-22,GenZ,77900.54999999999,8,0,8,0
2021-07-22,Outdoor,321598.73,21,0,27,0
2021-07-22,Streetwear,3930224.73,98,0,98,0
2021-07-23,Casual,78572.53,2,0,2,0
2021-07-23,GenZ,118633.4,15,0,15,0
2021-07-23,Outdoor,243930.03,12,0,16,0
2021-07-23,Streetwear,3944079.45,79,0,80,0
2021-07-24,Casual,142878.82,7,0,7,0
2021-07-24,GenZ,35170.57,8,0,8,0
2021-07-24,Outdoor,109264.04000000001,10,0,12,0
2021-07-24,Streetwear,2006992.02,54,0,54,0
2021-07-25,Casual,44794.61,2,0,2,0
2021-07-25,GenZ,47452.79,6,0,6,0
2021-07-25,Outdoor,33403.28,6,0,8,0
2021-07-25,Streetwear,2423652.93,53,0,53,0
2021-07-26,Casual,173856.19,7,0,7,0
2021-07-26,GenZ,102954.79999999999,8,0,9,0
2021-07-26,Outdoor,210630.05,12,0,19,0
2021-07-26,Streetwear,3189511.32,74,0,74,0
2021-07-27,Casual,79699.45999999999,5,0,5,0
2021-07-27,GenZ,41389.8,3,0,3,0
2021-07-27,Outdoor,175776.05,14,0,15,0
2021-07-27,Streetwear,3163331.92,65,0,65,0
2021-07-28,Casual,78725.73,5,0,5,0
2021-07-28,GenZ,69203.76,9,0,9,0
2021-07-28,Outdoor,321693.2,17,0,21,0
2021-07-28,Streetwear,3577237.58,82,0,83,0
2021-07-29,Casual,42912.29,4,0,4,0
2021-07-29,GenZ,125951.22,14,0,14,0
2021-07-29,Outdoor,407375.54000000004,22,0,30,0
2021-07-29,Streetwear,4971618.63,107,0,109,0
2021-07-30,Casual,269922.12,12,0,12,0
2021-07-30,GenZ,182713.78,14,0,14,0
2021-07-30,Outdoor,385858.02,31,0,35,0
2021-07-30,Streetwear,5709548.85,159,0,160,0
2021-07-31,Casual,185208.04,10,0,10,0
2021-07-31,GenZ,254842.55,25,0,25,0
2021-07-31,Outdoor,465787.74,35,0,39,0
2021-07-31,Streetwear,4350544.14,126,0,129,0
2021-08-01,Casual,336040.25,11,0,11,0
2021-08-01,GenZ,77720.0,7,0,7,0
2021-08-01,Outdoor,356350.67,21,0,26,0
2021-08-01,Streetwear,2882265.83,110,0,110,0
2021-08-02,Casual,182778.29,9,0,9,0
2021-08-02,GenZ,84943.05,9,0,9,0
2021-08-02,Outdoor,474812.72,24,0,30,0
2021-08-02,Streetwear,3657082.59,116,0,117,0
2021-08-03,Casual,258814.13999999998,8,0,8,0
2021-08-03,GenZ,93858.51,13,0,13,0
2021-08-03,Outdoor,154802.82,13,0,14,0
2021-08-03,Streetwear,1914987.02,87,0,88,0
2021-08-04,Casual,103201.81999999999,6,0,6,0
2021-08-04,GenZ,111265.41,10,0,10,0
2021-08-04,Outdoor,57145.24,8,0,8,0
2021-08-04,Streetwear,886045.63,41,0,41,0
2021-08-05,Casual,224211.58000000002,6,0,6,0
2021-08-05,GenZ,129416.39,8,0,8,0
2021-08-05,Outdoor,55827.22,8,0,12,0
2021-08-05,Streetwear,1072582.33,54,0,54,0
2021-08-06,Casual,84289.8,4,0,5,0
2021-08-06,GenZ,97408.42,7,0,7,0
2021-08-06,Outdoor,176520.21,15,0,20,0
2021-08-06,Streetwear,1233284.3699999999,55,0,55,0
2021-08-07,Casual,176592.38999999998,7,0,7,0
2021-08-07,GenZ,40161.85,5,0,5,0
2021-08-07,Outdoor,275932.16,13,0,15,0
2021-08-07,Streetwear,1139641.85,46,0,46,0
2021-08-08,Casual,103293.6,3,0,3,0
2021-08-08,GenZ,97019.35,8,0,8,0
2021-08-08,Outdoor,221269.28,12,0,16,0
2021-08-08,Streetwear,990299.99,43,0,44,0
2021-08-09,Casual,67694.95999999999,4,0,4,0
2021-08-09,GenZ,31298.59,4,0,4,0
2021-08-09,Outdoor,62713.049999999996,5,0,6,0
2021-08-09,Streetwear,1214715.16,51,0,51,0
2021-08-10,Casual,116248.26999999999,5,0,5,0
2021-08-10,GenZ,60060.6,6,0,6,0
2021-08-10,Outdoor,205504.61000000002,17,0,20,0
2021-08-10,Streetwear,1199544.13,56,0,56,0
2021-08-11,Casual,66609.1,3,0,3,0
2021-08-11,GenZ,101216.29,9,0,9,0
2021-08-11,Outdoor,126581.12999999999,9,0,12,0
2021-08-11,Streetwear,1445822.69,64,0,64,0
2021-08-12,Casual,249345.28999999998,7,0,7,0
2021-08-12,GenZ,53376.5,6,0,6,0
2021-08-12,Outdoor,373829.88,24,0,35,0
2021-08-12,Streetwear,1804422.01,78,0,78,0
