date,total_orders,unique_buyers,Revenue,sessions,visitors,AOV
2021-11-07,36,36,942802.49,18751,13247,26188.958055555555
2021-11-08,51,51,2064680.43,19651,14673,40483.93
2021-11-09,66,65,2462296.67,16554,11704,37307.5253030303
2021-11-10,50,50,1774844.23,16316,11438,35496.8846
2021-11-11,40,40,1412638.65,17054,12407,35315.96625
2021-11-12,50,49,1777590.33,17407,12320,35551.8066
2021-11-13,44,44,1291079.97,18928,13455,29342.72659090909
2021-11-14,45,45,1228705.01,18386,13522,27304.55577777778
2021-11-15,41,41,1206377.91,19029,14409,29423.85146341463
2021-11-16,60,59,2106714.51,16503,12928,35111.9085
2021-11-17,44,44,1531889.09,19729,16006,34815.66113636364
2021-11-18,47,47,1661241.07,18086,13283,35345.55468085106
2021-11-19,41,40,1253389.32,20121,16204,30570.471219512197
2021-11-20,29,29,1071404.44,18493,13334,36944.98068965517
2021-11-21,40,40,1222908.7,19555,14372,30572.7175
2021-11-22,66,66,1558297.56,20461,16499,23610.56909090909
2021-11-23,60,59,1613168.79,18415,13258,26886.1465
2021-11-24,50,50,1665269.85,17455,13583,33305.397000000004
2021-11-25,47,47,1278003.36,18638,14070,27191.56085106383
2021-11-26,42,42,970756.2,17760,13626,23113.242857142857
2021-11-27,55,54,1407280.07,16640,12984,25586.910363636365
2021-11-28,108,106,2359645.42,19450,15869,21848.568703703702
2021-11-29,67,67,1830856.99,21295,15967,27326.223731343285
2021-11-30,103,102,2987950.32,15377,11989,29009.22640776699
2021-12-01,78,78,1881588.13,19054,13537,24122.92474358974
2021-12-02,75,75,1911470.99,17604,12796,25486.279866666668
2021-12-03,22,22,586748.17,21253,15423,26670.371363636365
2021-12-04,38,38,819389.63,21716,16391,21562.885
2021-12-05,42,42,1101768.07,18397,14224,26232.573095238098
2021-12-06,43,43,1167887.5,20668,15918,27160.174418604653
2021-12-07,34,34,708706.53,21840,15330,20844.309705882355
2021-12-08,42,42,919265.14,23815,17342,21887.26523809524
2021-12-09,42,41,999032.78,20773,16717,23786.494761904763
2021-12-10,54,54,1214991.34,22104,16530,22499.83962962963
2021-12-11,50,50,948995.31,17639,12442,18979.9062
2021-12-12,48,47,1285064.15,21143,16020,26772.169791666664
2021-12-13,52,51,1112918.62,20511,15018,21402.281153846157
2021-12-14,71,71,1821860.68,21633,16520,25660.00957746479
2021-12-15,72,72,1773908.51,21102,16384,24637.618194444443
2021-12-16,77,76,1771984.63,24232,18536,23012.7874025974
2021-12-17,68,68,1463605.82,19112,13571,21523.615
2021-12-18,58,57,1214550.47,18789,15217,20940.525344827587
2021-12-19,66,65,1546435.59,21312,17414,23430.842272727274
2021-12-20,74,73,1676753.39,21881,15629,22658.829594594594
2021-12-21,87,85,2017237.85,20173,15661,23186.64195402299
2021-12-22,111,109,2327738.57,19226,15198,20970.617747747747
2021-12-23,111,111,2415914.18,20108,15623,21764.992612612616
2021-12-24,64,64,1448810.25,17767,12442,22637.66015625
2021-12-25,54,53,1120986.7,18380,13684,20759.012962962963
2021-12-26,70,70,1317218.46,20335,16537,18817.40657142857
2021-12-27,51,50,1025037.51,22747,18004,20098.77470588235
2021-12-28,83,83,1855064.19,21237,16164,22350.17096385542
2021-12-29,159,157,4065184.9,22058,17413,25567.200628930816
2021-12-30,166,162,3842586.5,19928,14993,23148.11144578313
2021-12-31,124,123,3041203.79,18742,14095,24525.837016129033
2022-01-01,112,111,2932155.47,17601,13989,26179.95955357143
2022-01-02,90,89,2361965.0,16288,12415,26244.055555555555
2022-01-03,19,19,545563.72,15844,12119,28713.879999999997
2022-01-04,39,39,1242319.38,16220,11438,31854.343076923073
2022-01-05,27,27,809977.6,17043,13448,29999.170370370368
2022-01-06,31,30,993048.62,16845,12989,32033.826451612902
2022-01-07,31,31,1294963.64,16784,12436,41773.02064516129
2022-01-08,38,37,1641747.05,16180,11582,43203.869736842105
2022-01-09,46,46,1706485.37,17607,13065,37097.508043478265
2022-01-10,50,50,2569113.21,13466,10626,51382.2642
2022-01-11,52,52,1640806.35,17468,14056,31553.968269230772
2022-01-12,50,50,1775526.5,16161,11943,35510.53
2022-01-13,35,35,1173172.99,17441,13941,33519.228285714285
2022-01-14,42,42,1548726.82,18087,13318,36874.4480952381
2022-01-15,44,44,1461990.71,15371,11711,33227.06159090909
2022-01-16,59,58,2064339.13,16172,12808,34988.79881355932
2022-01-17,48,48,1621773.2,17394,12263,33786.941666666666
2022-01-18,53,53,1861205.18,16276,13141,35117.07886792453
2022-01-19,65,65,2020862.53,13271,9704,31090.19276923077
2022-01-20,43,43,1249233.56,16831,12226,29051.943255813956
2022-01-21,48,48,1580948.85,15120,11837,32936.434375000004
2022-01-22,40,39,1758593.8,18072,12999,43964.845
2022-01-23,43,43,1785338.17,14482,10941,41519.49232558139
2022-01-24,55,54,1915906.28,16327,12551,34834.659636363634
2022-01-25,65,65,2471179.3,14769,11760,38018.14307692307
2022-01-26,69,69,2278973.82,16497,12386,33028.60608695652
2022-01-27,41,40,1604489.99,20276,14709,39133.90219512195
2022-01-28,78,78,2792317.48,16752,13732,35798.94205128205
2022-01-29,116,115,3897632.5,14842,11909,33600.28017241379
2022-01-30,103,102,3903300.55,14890,11490,37896.12184466019
2022-01-31,87,87,3159829.55,14632,10842,36319.87988505747
2022-02-01,102,102,3672475.88,21868,17710,36004.66549019608
2022-02-02,78,77,3072419.17,27306,21266,39389.98935897436
2022-02-03,29,29,1056919.3,26597,21388,36445.49310344828
2022-02-04,30,30,1135262.35,23796,18040,37842.07833333334
2022-02-05,49,48,1325806.77,23738,17660,27057.281020408165
2022-02-06,39,39,1360544.32,23675,18804,34885.751794871794
2022-02-07,51,51,1777072.87,21436,16245,34844.56607843137
2022-02-08,74,74,2324022.32,26112,20992,31405.707027027023
2022-02-09,66,65,2087968.13,26252,21176,31635.880757575756
2022-02-10,49,49,1681958.09,23043,16686,34325.67530612245
2022-02-11,53,53,1868277.55,20118,16255,35250.51981132076
2022-02-12,67,67,2483675.48,24012,19085,37069.78328358209
2022-02-13,69,69,2471088.82,23278,16982,35812.88144927536
2022-02-14,66,66,2477651.08,23850,17502,37540.16787878788
2022-02-15,84,84,2911470.49,25068,19127,34660.36297619048
2022-02-16,78,78,3189077.73,21370,15872,40885.611923076925
2022-02-17,68,67,2365001.98,25737,20825,34779.44088235294
2022-02-18,64,64,2218074.92,21990,15713,34657.420625
2022-02-19,66,63,2497284.24,21404,15530,37837.64000000001
2022-02-20,80,80,3274514.0,21183,16425,40931.425
2022-02-21,93,93,3231879.49,23903,19258,34751.3923655914
2022-02-22,106,106,3646117.64,21137,16301,34397.33622641509
2022-02-23,95,95,3297595.34,23622,18720,34711.52989473684
2022-02-24,79,79,2768850.97,27069,19148,35048.74645569621
2022-02-25,78,78,2943786.98,22660,18520,37740.858717948715
2022-02-26,166,165,6304749.98,25347,17823,37980.42156626506
2022-02-27,141,140,5652340.75,24281,18217,40087.52304964539
2022-02-28,162,162,6007208.86,23768,17903,37081.53617283951
2022-03-01,134,132,4532724.33,35076,24922,33826.300970149256
2022-03-02,139,139,5221766.09,32797,24764,37566.66251798561
2022-03-03,37,37,1113577.08,33496,24968,30096.67783783784
2022-03-04,38,37,1265611.41,29143,20720,33305.563421052626
2022-03-05,47,44,1917604.21,33090,26348,40800.08957446808
2022-03-06,74,74,2406752.08,28131,21694,32523.67675675676
2022-03-07,79,78,3077438.94,36095,27441,38954.92329113924
2022-03-08,101,99,3777839.97,29608,21244,37404.35613861386
2022-03-09,115,114,4138590.91,33132,25858,35987.74704347826
2022-03-10,114,113,3544992.79,36196,25978,31096.42798245614
2022-03-11,98,98,3499825.21,37101,26313,35712.50214285714
2022-03-12,101,100,3731020.06,30790,23651,36940.79267326733
2022-03-13,112,112,4026635.22,33105,26902,35952.10017857143
2022-03-14,121,120,4709281.9,31168,23392,38919.68512396695
2022-03-15,130,130,4619237.89,36158,26392,35532.59915384615
2022-03-16,145,144,4519934.96,32576,26436,31171.96524137931
2022-03-17,136,136,5222281.22,31161,23115,38399.12661764706
2022-03-18,126,126,4426435.98,35552,28747,35130.444285714286
2022-03-19,116,116,4313906.61,35007,25996,37188.8500862069
2022-03-20,130,130,4198964.15,32404,24992,32299.724230769232
2022-03-21,127,127,4036051.82,30451,22765,31779.93559055118
2022-03-22,154,151,4626820.15,31664,25114,30044.28668831169
2022-03-23,203,202,5301842.45,35235,27474,26117.45049261084
2022-03-24,180,177,5052034.89,31578,22825,28066.8605
2022-03-25,124,124,4122489.22,35014,25672,33245.88080645161
2022-03-26,130,128,4325007.4,33598,25782,33269.2876923077
2022-03-27,171,170,5169170.11,38704,29449,30229.064970760235
2022-03-28,165,165,4855258.01,31723,23937,29425.80612121212
2022-03-29,168,167,4908504.49,36844,29563,29217.288630952382
2022-03-30,394,392,11643208.73,32053,23649,29551.2911928934
2022-03-31,322,319,9233141.0,39105,28896,28674.350931677018
2022-04-01,312,310,8299060.74,42144,30733,26599.553653846153
2022-04-02,272,270,8289456.22,40564,31682,30475.941985294117
2022-04-03,238,237,6547965.12,47464,37125,27512.458487394957
2022-04-04,61,60,1974536.55,50915,38038,32369.451639344265
2022-04-05,90,90,3017582.3,40856,32721,33528.69222222222
2022-04-06,93,90,2934004.6,47925,38848,31548.436559139787
2022-04-07,65,65,1947894.58,43669,32002,29967.608923076925
2022-04-08,89,89,2516364.3,46962,33939,28273.75617977528
2022-04-09,110,110,3523261.24,42440,33001,32029.64763636364
2022-04-10,123,122,3747690.93,49768,36522,30469.031951219513
2022-04-11,139,139,4187283.4,45070,32885,30124.341007194245
2022-04-12,161,161,4300020.35,43246,31856,26708.200931677016
2022-04-13,168,167,4888627.31,43972,31916,29098.97208333333
2022-04-14,156,155,4670014.27,46250,32446,29935.98891025641
2022-04-15,146,145,4908291.49,44514,34678,33618.4348630137
2022-04-16,158,158,5147946.06,39654,29009,32581.937088607592
2022-04-17,130,128,4470361.38,43425,33955,34387.39523076923
2022-04-18,114,114,3680888.01,44198,31257,32288.491315789473
2022-04-19,153,151,4426735.65,46622,34253,28932.91274509804
2022-04-20,151,150,4874458.71,46525,34875,32281.183509933773
2022-04-21,103,103,2926459.0,48204,38947,28412.223300970873
2022-04-22,129,129,4609506.19,39015,28877,35732.60612403101
2022-04-23,133,133,4709847.04,47534,35380,35412.38375939849
2022-04-24,129,128,5020542.99,50247,38699,38918.937906976746
2022-04-25,153,153,4873788.42,45074,36767,31854.826274509804
2022-04-26,182,179,5688161.6,42549,33144,31253.635164835163
2022-04-27,174,174,5361513.76,43119,33031,30813.297471264366
2022-04-28,166,166,5590934.3,46696,37526,33680.32710843373
2022-04-29,208,207,7579535.07,38774,30376,36440.07245192308
2022-04-30,183,181,6592777.23,48271,34401,36026.10508196722
2022-05-01,145,145,5680859.44,46440,35572,39178.34096551724
2022-05-02,137,134,4291036.44,43201,31271,31321.43386861314
2022-05-03,150,149,5504853.65,43413,33025,36699.024333333335
2022-05-04,54,53,1792730.62,45850,37014,33198.71518518519
2022-05-05,93,91,3556300.98,47226,34964,38239.79548387097
2022-05-06,90,90,2532060.94,37977,30976,28134.010444444444
2022-05-07,110,110,3620303.23,42010,29449,32911.84754545455
2022-05-08,90,88,2468343.71,38928,30245,27426.041222222222
2022-05-09,86,86,2985986.67,42454,31780,34720.77523255814
2022-05-10,108,108,3668495.19,39754,28238,33967.548055555555
2022-05-11,126,125,4347378.73,38601,27372,34503.005793650795
2022-05-12,142,142,4753134.02,39174,29779,33472.77478873239
2022-05-13,106,106,3479131.38,42638,34379,32821.99415094339
2022-05-14,123,123,4406804.98,45546,36408,35827.68276422765
2022-05-15,127,127,4455089.7,48367,38529,35079.44645669292
2022-05-16,133,133,4323621.35,37310,29184,32508.431203007516
2022-05-17,136,136,4158982.96,39183,30677,30580.75705882353
2022-05-18,182,182,6094171.87,39338,28360,33484.460824175825
2022-05-19,158,157,5824908.18,50386,38175,36866.50746835443
2022-05-20,81,81,2226534.2,36419,28338,27488.076543209878
2022-05-21,126,126,4033154.28,49387,40268,32009.16095238095
2022-05-22,140,140,5000275.74,42073,31253,35716.25528571429
2022-05-23,112,112,3647180.26,36172,29099,32564.109464285713
2022-05-24,135,134,4442598.36,41157,31416,32908.136000000006
2022-05-25,178,178,6573956.43,45321,35057,36932.339494382024
2022-05-26,177,176,6284218.49,44370,32896,35504.05926553672
2022-05-27,110,109,3652675.9,37986,27205,33206.14454545455
2022-05-28,103,102,3223975.84,41345,30685,31300.73631067961
2022-05-29,133,133,5327455.25,42319,33504,40056.0545112782
2022-05-30,252,251,8158502.0,43665,35277,32375.007936507936
2022-05-31,233,232,8513166.37,32603,24732,36537.19472103004
2022-06-01,250,249,8373363.4,38689,28947,33493.4536
2022-06-02,242,240,8325437.52,38883,28520,34402.634380165284
2022-06-03,190,190,6585522.44,47464,35006,34660.64442105263
2022-06-04,73,72,2998952.42,42514,30168,41081.54
2022-06-05,70,70,2945501.79,47723,37307,42078.597
2022-06-06,83,83,3100859.0,41983,34144,37359.74698795181
2022-06-07,109,109,3673238.8,49231,39865,33699.43853211009
2022-06-08,103,103,3686799.9,41338,31512,35794.173786407766
2022-06-09,84,83,2619038.14,44804,32533,31179.025476190476
2022-06-10,103,103,3369544.01,40361,29408,32714.019514563104
2022-06-11,111,111,4463584.56,44509,36216,40212.47351351351
2022-06-12,117,117,4561669.81,44254,35441,38988.63085470085
2022-06-13,128,127,4221162.05,47786,37951,32977.828515625
2022-06-14,143,143,4843640.76,40529,32509,33871.613706293705
2022-06-15,141,140,4969823.53,43670,35143,35246.975390070926
2022-06-16,123,123,4143877.35,35734,26473,33690.05975609756
2022-06-17,125,124,4914374.7,40803,32200,39314.9976
2022-06-18,134,134,4817780.87,41578,30956,35953.58858208956
2022-06-19,113,112,3795086.21,40028,30573,33584.83371681416
2022-06-20,115,115,3323030.57,44660,35988,28895.917999999998
2022-06-21,130,130,4271838.09,42645,33601,32860.293
2022-06-22,141,140,5182306.11,45359,34260,36753.944042553194
2022-06-23,100,100,3276933.23,44936,31522,32769.3323
2022-06-24,120,120,4334289.08,45490,33696,36119.075666666664
2022-06-25,104,104,3650772.37,47230,37140,35103.58048076923
2022-06-26,115,115,3313898.55,50947,37063,28816.50913043478
2022-06-27,143,142,3481464.68,44325,33965,24345.906853146855
2022-06-28,201,200,5799352.35,48458,35647,28852.49925373134
2022-06-29,251,250,7265484.49,44124,31005,28946.153346613548
2022-06-30,206,205,5503799.91,43026,32328,26717.475291262137
2022-07-01,185,185,5150082.22,32388,25146,27838.28227027027
2022-07-02,158,158,4591824.74,35455,25208,29062.18189873418
2022-07-03,126,126,3487232.0,32450,24137,27676.444444444445
2022-07-04,37,37,1208545.64,31174,24165,32663.395675675674
2022-07-05,33,33,1079245.09,32386,26366,32704.396666666667
2022-07-06,72,71,2003115.26,35979,25482,27821.04527777778
2022-07-07,68,68,2178171.4,35410,25983,32031.932352941174
2022-07-08,58,58,1881078.1,33780,24238,32432.38103448276
2022-07-09,73,73,1988747.3,32667,26631,27243.11369863014
2022-07-10,91,90,2250020.87,38687,30792,24725.504065934067
2022-07-11,93,93,3085208.06,34744,26462,33174.28021505376
2022-07-12,99,99,3275001.85,34500,26472,33080.82676767677
2022-07-13,128,128,3331997.68,40352,30225,26031.231875
2022-07-14,122,122,3428606.64,33730,26590,28103.3331147541
2022-07-15,117,116,3272104.3,31770,23096,27966.703418803416
2022-07-16,103,101,3060600.17,36700,29083,29714.564757281554
2022-07-17,107,107,3238870.01,31361,23759,30269.813177570093
2022-07-18,97,97,3305333.1,34657,26158,34075.59896907217
2022-07-19,103,103,3101945.44,31117,22846,30115.975145631066
2022-07-20,112,112,3436240.82,35172,27662,30680.721607142856
2022-07-21,110,110,3596036.01,35179,27431,32691.23645454545
2022-07-22,80,80,2771453.13,34709,28244,34643.164124999996
2022-07-23,101,101,4190232.53,37128,28407,41487.45079207921
2022-07-24,99,99,3833852.9,32101,24091,38725.78686868687
2022-07-25,89,87,2614143.21,32502,23998,29372.395617977527
2022-07-26,85,84,3176075.37,37013,29716,37365.5925882353
2022-07-27,109,109,4214912.76,39359,29484,38668.92440366972
2022-07-28,142,142,4859620.98,35826,26977,34222.68295774648
2022-07-29,106,105,3226100.81,29929,22065,30434.913301886794
2022-07-30,76,75,2682461.47,35132,25037,35295.54565789474
2022-07-31,143,143,4622917.86,34314,24482,32328.096923076926
2022-08-01,112,111,4081818.17,39152,28060,36444.80508928571
2022-08-02,141,141,4490226.96,37188,27221,31845.581276595745
2022-08-03,145,144,5085558.26,40097,32382,35072.815586206896
2022-08-04,137,136,4345026.44,39154,30610,31715.52145985402
2022-08-05,53,52,2114789.45,39534,30810,39901.68773584906
2022-08-06,61,61,2325289.52,39578,31017,38119.50032786885
2022-08-07,71,71,2331541.43,41050,31032,32838.611690140846
2022-08-08,76,76,3054473.91,37273,30036,40190.44618421053
2022-08-09,77,77,2488386.71,35567,27505,32316.71051948052
2022-08-10,90,90,2963483.62,39163,30794,32927.59577777778
2022-08-11,95,95,3674343.1,39582,27936,38677.29578947368
2022-08-12,79,79,2787707.25,41209,31467,35287.4335443038
2022-08-13,57,55,1789226.45,40912,33168,31389.937719298247
2022-08-14,78,78,2557373.24,37511,28726,32786.836410256416
2022-08-15,111,110,3869248.63,36588,26589,34858.095765765764
2022-08-16,90,89,3139997.28,34912,26494,34888.85866666667
2022-08-17,111,111,3480892.06,33645,24397,31359.387927927928
2022-08-18,118,118,4171974.77,36212,27205,35355.71838983051
2022-08-19,67,67,2011108.63,41063,31131,30016.54671641791
2022-08-20,77,77,2479005.37,42765,30300,32194.874935064938
2022-08-21,67,67,2235990.02,39407,31207,33372.98537313433
2022-08-22,95,95,3743695.22,34255,27894,39407.31810526316
2022-08-23,85,85,2422220.1,38088,28982,28496.70705882353
2022-08-24,119,119,3292983.26,40479,30418,27672.128235294116
2022-08-25,93,92,3512475.16,41058,30306,37768.550107526884
2022-08-26,97,97,3544046.7,38935,29454,36536.563917525775
2022-08-27,76,76,2367664.33,36063,25453,31153.47802631579
2022-08-28,203,203,7051722.27,37831,28968,34737.548128078815
2022-08-29,213,213,7928796.83,34115,27071,37224.3982629108
2022-08-30,176,176,6574345.89,31044,22542,37354.23801136363
2022-08-31,204,204,7627532.44,36776,27593,37389.864901960784
2022-09-01,191,191,6284732.49,27076,19788,32904.35858638743
2022-09-02,46,46,1902817.9,26168,21157,41365.60652173913
2022-09-03,52,52,1443083.36,26717,19490,27751.60307692308
2022-09-04,52,52,1814811.35,26986,20282,34900.21826923077
2022-09-05,69,69,2214621.47,29790,21719,32095.963333333337
2022-09-06,50,50,1440405.44,25213,18681,28808.108799999998
2022-09-07,62,62,1890879.55,27316,19634,30498.057258064517
2022-09-08,95,95,3137260.99,25002,18438,33023.79989473685
2022-09-09,69,69,1905843.43,26537,21323,27620.919275362317
2022-09-10,88,87,3003150.84,28133,22594,34126.71409090909
2022-09-11,103,103,3574194.77,29604,23624,34700.92009708738
2022-09-12,110,110,3415849.51,27314,21746,31053.17736363636
2022-09-13,71,71,2521208.91,27859,20442,35509.98464788733
2022-09-14,65,65,2125189.04,29359,22541,32695.216
2022-09-15,96,96,3154006.65,25643,19214,32854.2359375
2022-09-16,80,80,2557894.76,25367,19808,31973.684499999996
2022-09-17,65,65,1810510.0,26163,20085,27854.0
2022-09-18,80,79,2355578.71,24338,17411,29444.733874999998
